date,open,high,low,close,volume
2026-04-13,36.959999084472656,37.189998626708984,36.209999084472656,36.75,2627900.0
2026-04-14,35.75,37.15999984741211,35.75,36.72999954223633,4971900.0
2026-04-15,36.849998474121094,38.68000030517578,36.77000045776367,38.36000061035156,5336100.0
2026-04-16,38.20000076293945,39.0,38.099998474121094,38.4900016784668,3747600.0
2026-04-17,39.0,40.20000076293945,38.5,38.59000015258789,4318900.0
2026-04-20,38.400001525878906,39.40999984741211,37.880001068115234,39.400001525878906,3440100.0
2026-04-21,39.5,40.459999084472656,39.040000915527344,39.11000061035156,2796800.0
2026-04-22,39.38999938964844,39.66999816894531,38.810001373291016,39.2400016784668,3001200.0
2026-04-23,39.40999984741211,39.59000015258789,38.34000015258789,38.939998626708984,3004600.0
2026-04-24,38.86000061035156,39.560001373291016,37.779998779296875,39.540000915527344,3797800.0
2026-04-27,39.619998931884766,40.939998626708984,39.58000183105469,40.54999923706055,6554800.0
2026-04-28,40.5099983215332,40.79999923706055,39.689998626708984,39.7400016784668,4520200.0
2026-04-29,39.68000030517578,40.130001068115234,39.08000183105469,39.27000045776367,6673500.0
2026-04-30,39.68000030517578,40.61000061035156,38.369998931884766,38.939998626708984,8289700.0
2026-05-01,38.720001220703125,39.380001068115234,37.720001220703125,38.5,6755600.0
2026-05-04,38.34000015258789,39.279998779296875,37.88999938964844,38.2400016784668,3998400.0
2026-05-05,38.20000076293945,38.720001220703125,37.709999084472656,37.90999984741211,4095600.0
2026-05-06,38.619998931884766,39.099998474121094,38.0099983215332,38.209999084472656,4215700.0
2026-05-07,38.470001220703125,38.720001220703125,37.220001220703125,38.11000061035156,4898100.0
2026-05-08,38.38999938964844,38.90999984741211,37.91999816894531,38.790000915527344,3754700.0
2026-05-11,38.709999084472656,38.720001220703125,37.290000915527344,37.29999923706055,4711000.0
2026-05-12,37.310001373291016,38.0099983215332,36.7400016784668,36.900001525878906,6011400.0
2026-05-13,37.08000183105469,37.81999969482422,36.849998474121094,37.40999984741211,3945400.0
2026-05-14,37.849998474121094,38.099998474121094,36.599998474121094,36.810001373291016,6023300.0
2026-05-15,36.86000061035156,37.220001220703125,36.36000061035156,36.970001220703125,4862100.0
2026-05-18,37.22999954223633,37.52000045776367,36.7400016784668,37.09000015258789,3687300.0
2026-05-19,37.0,37.16999816894531,36.0099983215332,36.02000045776367,4943500.0
2026-05-20,35.86000061035156,36.86000061035156,35.31999969482422,36.5099983215332,4292900.0
2026-05-21,36.18000030517578,37.810001373291016,35.380001068115234,37.65999984741211,5788700.0
2026-05-22,37.7400016784668,38.75,37.720001220703125,38.400001525878906,4837100.0
2026-05-26,38.45000076293945,38.58000183105469,37.90999984741211,38.45000076293945,3003900.0
2026-05-27,40.31999969482422,42.709999084472656,40.31999969482422,41.95000076293945,10052400.0
2026-05-28,41.93000030517578,43.20000076293945,41.18000030517578,42.93000030517578,6406800.0
2026-05-29,43.0,44.279998779296875,42.720001220703125,43.66999816894531,6897300.0
2026-06-01,48.459999084472656,51.59000015258789,48.29999923706055,50.689998626708984,27683900.0
2026-06-02,50.5,50.5,48.220001220703125,48.36000061035156,9835700.0
