date,open,high,low,close,volume
2024-05-09 04:00:00,153.13,154.092,150.61,152.39,33017962.0
2024-05-10 04:00:00,154.2874,156.37,151.31,151.92,37652770.0
2024-05-13 04:00:00,151.28,153.33,150.4,150.56,27859183.0
2024-05-14 04:00:00,150.43,153.4879,148.78,153.16,31938277.0
2024-05-15 04:00:00,155.588,159.69,154.7,159.67,43195901.0
2024-05-16 04:00:00,160.92,168.06,159.9,162.62,76726728.0
2024-05-17 04:00:00,168.43,169.72,162.32,164.47,65944362.0
2024-05-20 04:00:00,165.55,168.49,164.47,166.33,45618044.0
2024-05-21 04:00:00,164.0,165.83,163.1,164.66,30005478.0
2024-05-22 04:00:00,167.41,169.8148,163.86,165.52,47426719.0
2024-05-23 04:00:00,170.18,173.14,158.27,160.43,91888841.0
2024-05-24 04:00:00,161.412,167.66,160.25,166.36,54868646.0
2024-05-28 04:00:00,169.42,174.55,164.96,171.61,66495414.0
2024-05-29 04:00:00,167.46,168.48,162.91,165.14,56537503.0
2024-05-30 04:00:00,167.9,168.7469,163.8,166.75,46479934.0
2024-05-31 04:00:00,166.65,169.5,160.07,166.9,64331946.0
2024-06-03 04:00:00,170.82,171.08,160.9101,163.55,59157590.0
2024-06-04 04:00:00,162.84,164.83,158.8729,159.99,48157209.0
2024-06-05 04:00:00,162.07,167.12,161.38,166.17,60519494.0
2024-06-06 04:00:00,165.46,169.51,163.86,166.78,47153676.0
2024-06-07 04:00:00,166.59,169.45,165.86,167.87,44795998.0
2024-06-10 04:00:00,162.48,165.55,159.61,160.34,67575627.0
2024-06-11 04:00:00,160.5,161.54,156.92,158.96,40497092.0
2024-06-12 04:00:00,160.32,162.24,158.62,160.24,48325813.0
2024-06-13 04:00:00,160.4,162.66,157.31,159.9,44442511.0
2024-06-14 04:00:00,158.5,161.3399,157.61,159.63,34054023.0
2024-06-17 04:00:00,158.0,159.23,154.135,158.4,44507742.0
2024-06-18 04:00:00,156.99,157.24,153.34,154.63,51852033.0
2024-06-20 04:00:00,155.825,166.82,155.5,161.78,93245732.0
2024-06-21 04:00:00,161.75,163.2,157.89,161.23,61334699.0
2024-06-24 04:00:00,159.75,163.4,158.19,160.25,45954054.0
2024-06-25 04:00:00,160.73,161.0,156.45,160.25,40975277.0
2024-06-26 04:00:00,160.6,160.74,156.0,157.54,36973440.0
2024-06-27 04:00:00,157.18,160.61,156.81,159.47,34018216.0
2024-06-28 04:00:00,160.23,166.45,159.41,162.21,56137943.0
2024-07-01 04:00:00,161.25,161.5068,153.64,157.69,50436691.0
2024-07-02 04:00:00,157.04,164.58,156.7,164.31,57838610.0
2024-07-03 04:00:00,164.2,165.26,162.51,163.9,26980906.0
2024-07-05 04:00:00,165.97,174.0396,165.68,171.9,61857052.0
2024-07-08 04:00:00,174.9,178.95,173.22,178.69,60223422.0
2024-07-09 04:00:00,177.97,180.41,174.7,177.1,43471169.0
2024-07-10 04:00:00,179.99,187.28,177.8,183.96,90246965.0
2024-07-11 04:00:00,184.07,187.11,177.25,181.94,59231412.0
2024-07-12 04:00:00,182.015,186.99,179.69,181.61,50827368.0
2024-07-15 04:00:00,184.45,185.5,178.54,179.83,42202726.0
2024-07-16 04:00:00,179.69,179.75,174.53,177.55,40633058.0
2024-07-17 04:00:00,169.8,169.8,159.37,159.43,76954198.0
2024-07-18 04:00:00,163.41,163.41,153.2,155.77,69420335.0
2024-07-19 04:00:00,154.86,155.81,150.62,151.58,47513063.0
2024-07-22 04:00:00,154.23,156.7,152.545,155.87,43912459.0
2024-07-23 04:00:00,154.95,157.05,153.8,154.0,31950579.0
2024-07-24 04:00:00,152.72,153.68,144.53,144.63,49203120.0
2024-07-25 04:00:00,144.07,144.75,136.81,138.32,60578529.0
2024-07-26 04:00:00,140.32,141.29,138.27,139.99,49435825.0
2024-07-29 04:00:00,141.19,144.585,138.75,139.75,47447194.0
2024-07-30 04:00:00,139.88,141.7,134.05,138.44,68801709.0
2024-07-31 04:00:00,150.73,153.603,140.03,144.48,114306763.0
2024-08-01 04:00:00,145.0,147.29,130.24,132.54,94731931.0
2024-08-02 04:00:00,133.5,137.1,131.33,132.5,78561997.0
2024-08-05 04:00:00,122.16,139.14,121.825,134.82,76089361.0
2024-08-06 04:00:00,135.15,136.44,129.1,130.18,64455613.0
2024-08-07 04:00:00,133.75,136.24,128.37,128.67,54676492.0
2024-08-08 04:00:00,131.97,136.48,128.94,136.32,49037454.0
2024-08-09 04:00:00,134.69,135.5,132.44,134.27,40582992.0
2024-08-12 04:00:00,134.44,137.99,133.23,136.77,39724343.0
2024-08-13 04:00:00,138.12,141.19,137.52,141.13,42218019.0
2024-08-14 04:00:00,143.0,143.25,137.64,140.75,35506434.0
2024-08-15 04:00:00,143.0,147.96,141.81,147.36,43582387.0
2024-08-16 04:00:00,145.7,149.3693,145.2,148.56,31123927.0
2024-08-19 04:00:00,148.43,155.365,147.72,155.28,60766854.0
2024-08-20 04:00:00,156.49,162.04,154.51,156.4,76851158.0
2024-08-21 04:00:00,156.12,158.65,155.07,157.81,42791246.0
2024-08-22 04:00:00,158.87,159.84,151.01,151.7,45737257.0
2024-08-23 04:00:00,153.6,156.4,151.83,154.98,43694642.0
2024-08-26 04:00:00,154.7,158.28,148.9101,149.99,49893259.0
2024-08-27 04:00:00,150.13,151.7,148.44,150.5,35102650.0
2024-08-28 04:00:00,149.4,150.43,144.72,146.36,34075823.0
2024-08-29 04:00:00,146.59,149.49,144.47,145.49,31602113.0
2024-08-30 04:00:00,147.52,148.99,145.25,148.56,31169069.0
2024-09-03 04:00:00,146.41,146.49,136.1,136.94,42172672.0
2024-09-04 04:00:00,140.505,143.37,138.51,140.87,42130648.0
2024-09-05 04:00:00,138.2,141.71,137.83,139.44,25023021.0
2024-09-06 04:00:00,138.7,139.13,132.1101,134.35,39993507.0
2024-09-09 04:00:00,136.1,138.445,134.86,138.15,27194508.0
2024-09-10 04:00:00,139.06,143.08,137.25,142.84,37217528.0
2024-09-11 04:00:00,145.325,150.16,140.71,149.86,50935390.0
2024-09-12 04:00:00,148.43,151.54,147.65,150.77,29286166.0
2024-09-13 04:00:00,152.32,153.03,150.7,152.31,25117241.0
2024-09-16 04:00:00,151.7,154.44,150.912,152.08,27677761.0
2024-09-17 04:00:00,153.55,154.045,149.225,150.82,29888994.0
2024-09-18 04:00:00,150.9,152.82,148.01,148.29,26320083.0
2024-09-19 04:00:00,153.81,159.25,152.77,156.74,44499983.0
2024-09-20 04:00:00,156.0,157.45,152.47,155.95,40248201.0
